-0.036817	-0.04483	-0.052258	-0.052087	-0.035497	-0.0020573	0.03909	0.077068	0.10122	0.10409	0.089406	0.069007	0.051501	0.039883	0.034932	0.038218	0.054999	0.095507	0.14737	0.14386	0.084722	0.036107	0.0096775	-0.005791	-0.017047	-0.028049	-0.044069	-0.075913	-0.11989	-0.12261	-0.08441	-0.059489	-0.053292	-0.059799	-0.085322	-0.12482	-0.12465	-0.085337	-0.061303	-0.057495	-0.064502	-0.078377	-0.095674	-0.10928	-0.11072	-0.099698	-0.084057	-0.069954	-0.059104	-0.051122
-0.029218	-0.043158	-0.064208	-0.080914	-0.067352	-0.02389	0.022244	0.056889	0.077347	0.083789	0.079437	0.069929	0.060391	0.053991	0.052596	0.058016	0.072744	0.097786	0.12172	0.11858	0.0882	0.056269	0.033921	0.019955	0.01202	0.0095776	0.015662	0.039922	0.078036	0.07628	0.034758	0.0075353	-0.00010195	0.0055992	0.03057	0.069133	0.066689	0.02238	-0.011149	-0.031193	-0.049954	-0.074336	-0.10694	-0.13702	-0.13893	-0.1127	-0.084083	-0.064186	-0.051634	-0.043586
-0.015548	-0.032388	-0.070079	-0.11665	-0.10585	-0.038237	0.018637	0.051078	0.06807	0.074766	0.074463	0.070485	0.065919	0.063096	0.063606	0.068528	0.078204	0.090736	0.099732	0.097097	0.082798	0.064888	0.049849	0.03998	0.036083	0.040011	0.057372	0.098745	0.15213	0.15126	0.09655	0.055429	0.042253	0.05217	0.089767	0.14037	0.13614	0.076077	0.025521	-0.0050899	-0.02944	-0.059979	-0.11023	-0.16946	-0.17184	-0.11765	-0.073405	-0.051095	-0.039858	-0.033553
0.0069534	0.0010578	-0.020504	-0.053722	-0.045176	0.0046387	0.041259	0.059594	0.06889	0.072812	0.07312	0.071483	0.069573	0.068795	0.070118	0.073966	0.079932	0.086273	0.08984	0.087758	0.080075	0.069808	0.060398	0.054208	0.052885	0.05833	0.073266	0.098991	0.12443	0.12406	0.098362	0.074064	0.064063	0.06974	0.089547	0.1104	0.10535	0.073597	0.040224	0.015515	-0.0034757	-0.023859	-0.057864	-0.10263	-0.10521	-0.066022	-0.038951	-0.028205	-0.023678	-0.021348
0.033715	0.050045	0.083884	0.13112	0.1379	0.10385	0.082068	0.075986	0.074887	0.074495	0.073727	0.072707	0.072021	0.072304	0.073978	0.077059	0.080994	0.084569	0.086172	0.0846	0.079945	0.073628	0.067597	0.063617	0.063102	0.06719	0.076406	0.089098	0.099158	0.098823	0.08846	0.076617	0.070238	0.071395	0.077961	0.082956	0.077832	0.06227	0.044182	0.030082	0.02283	0.025914	0.048534	0.085784	0.083393	0.040925	0.011728	-0.00034835	-0.0056468	-0.008344
0.054448	0.081617	0.13167	0.19265	0.19805	0.14759	0.1073	0.088708	0.080607	0.076732	0.074658	0.073599	0.073461	0.074358	0.076333	0.079177	0.082328	0.0849	0.085924	0.084778	0.08156	0.077111	0.072681	0.069526	0.068648	0.07061	0.075201	0.080896	0.08476	0.084105	0.079114	0.072803	0.068279	0.066738	0.067026	0.066134	0.06125	0.052561	0.043388	0.037846	0.040021	0.056293	0.097156	0.15015	0.14837	0.091429	0.045407	0.021994	0.010138	0.0035703
0.064499	0.088458	0.12189	0.15367	0.15794	0.13455	0.10902	0.092245	0.082672	0.077411	0.074675	0.073603	0.073852	0.075288	0.077757	0.08093	0.084221	0.086837	0.087979	0.087163	0.084474	0.08057	0.076444	0.073088	0.071235	0.071176	0.072599	0.074505	0.075445	0.074288	0.071047	0.066834	0.062932	0.059894	0.057249	0.053894	0.049078	0.043396	0.038864	0.038197	0.044295	0.060224	0.087061	0.11321	0.11244	0.084425	0.05465	0.034061	0.021169	0.01305
0.066498	0.083831	0.10332	0.11873	0.12205	0.1132	0.10002	0.088618	0.08065	0.07572	0.073113	0.072317	0.073051	0.075153	0.078432	0.082524	0.086786	0.090302	0.092094	0.091525	0.088659	0.084251	0.079391	0.075073	0.071929	0.070137	0.069421	0.069128	0.068448	0.06677	0.063976	0.060413	0.056533	0.052531	0.048237	0.043369	0.038042	0.033183	0.030483	0.031838	0.038671	0.051238	0.067219	0.079744	0.080351	0.068742	0.05273	0.03846	0.027628	0.019826
0.064336	0.076171	0.087846	0.096329	0.098793	0.095211	0.088367	0.08127	0.07557	0.071752	0.069781	0.06952	0.070878	0.073813	0.078244	0.083895	0.09008	0.09555	0.098696	0.098314	0.094442	0.088361	0.081731	0.075806	0.071193	0.067955	0.065788	0.064173	0.062543	0.060454	0.057695	0.054255	0.050184	0.045434	0.039866	0.033455	0.02668	0.02085	0.017961	0.019824	0.026932	0.037958	0.049906	0.058693	0.060955	0.056515	0.048199	0.039122	0.031021	0.024412
0.060489	0.068379	0.075541	0.080502	0.082133	0.080463	0.076683	0.072322	0.068533	0.065926	0.06475	0.065114	0.067125	0.070946	0.076767	0.084629	0.094008	0.10318	0.10907	0.10883	0.10249	0.092933	0.083249	0.075136	0.06902	0.064668	0.061594	0.059254	0.057139	0.054847	0.052102	0.048712	0.044489	0.039169	0.032422	0.024058	0.014513	0.0055544	0.00044439	0.0022392	0.010999	0.023535	0.035823	0.044783	0.048845	0.048149	0.044142	0.038596	0.032835	0.027561
0.056182	0.061233	0.065488	0.068228	0.068995	0.067876	0.065496	0.062705	0.060254	0.058646	0.058182	0.059073	0.061568	0.066062	0.073165	0.083639	0.097856	0.11409	0.12612	0.126	0.11375	0.097335	0.082977	0.072369	0.065047	0.060094	0.056675	0.054126	0.051935	0.049711	0.047153	0.043985	0.039877	0.034346	0.026691	0.01607	0.0020713	-0.013561	-0.024561	-0.022939	-0.0088	0.0095549	0.025321	0.036076	0.041734	0.043139	0.041528	0.038171	0.034085	0.029934
0.051978	0.054866	0.056992	0.058029	0.057841	0.056588	0.054696	0.052703	0.051094	0.050209	0.050267	0.051453	0.05405	0.058604	0.066161	0.078606	0.098818	0.12823	0.15578	0.15577	0.1282	0.098803	0.078647	0.066272	0.05873	0.054015	0.05091	0.048663	0.046779	0.044916	0.042804	0.040172	0.036649	0.031613	0.023962	0.011771	-0.0078563	-0.036352	-0.062665	-0.061131	-0.031903	-0.00098585	0.020169	0.032597	0.038942	0.041148	0.040613	0.038411	0.035349	0.031985
0.048156	0.049266	0.049617	0.049107	0.047801	0.045959	0.043984	0.04229	0.041186	0.040824	0.04124	0.042464	0.044655	0.048284	0.054473	0.065829	0.088598	0.13378	0.18956	0.18964	0.13401	0.089045	0.066555	0.055539	0.049716	0.046398	0.04433	0.042859	0.041616	0.04037	0.038958	0.037211	0.034857	0.03136	0.025573	0.014888	-0.0069315	-0.050883	-0.10518	-0.10359	-0.046264	0.00021753	0.023747	0.035048	0.040205	0.041848	0.041322	0.039469	0.036878	0.033966
0.044903	0.04444	0.043133	0.041018	0.038322	0.035467	0.03297	0.031258	0.030517	0.030658	0.031425	0.032555	0.033919	0.035618	0.038151	0.04292	0.054127	0.082115	0.12296	0.1231	0.082569	0.054966	0.044261	0.040139	0.038404	0.03762	0.037194	0.036852	0.036464	0.03599	0.035434	0.034816	0.034117	0.033186	0.03155	0.027859	0.01796	-0.0084654	-0.047512	-0.045695	-0.0031818	0.026215	0.038293	0.043143	0.044801	0.044646	0.04332	0.041236	0.038706	0.035975
0.042406	0.040481	0.037492	0.033543	0.029019	0.024604	0.021125	0.019204	0.018936	0.019868	0.021269	0.022452	0.022906	0.022241	0.019953	0.014832	0.0029817	-0.025599	-0.066678	-0.066491	-0.025002	0.004094	0.016639	0.022706	0.026253	0.028527	0.029999	0.030902	0.031408	0.031693	0.031966	0.032484	0.033562	0.035601	0.039221	0.045773	0.059265	0.089757	0.13302	0.13523	0.096205	0.069429	0.058823	0.054093	0.051117	0.048586	0.046063	0.043436	0.040725	0.037997
0.040907	0.037617	0.03286	0.0267	0.019637	0.012771	0.0076249	0.0053942	0.0061116	0.0086197	0.011366	0.013101	0.013003	0.010395	0.0042467	-0.0077785	-0.031546	-0.077638	-0.13387	-0.13367	-0.077005	-0.030339	-0.005757	0.0074459	0.015274	0.020206	0.023364	0.025351	0.02658	0.027416	0.028261	0.029604	0.032075	0.036526	0.044295	0.057992	0.083671	0.13202	0.19089	0.19367	0.14016	0.096589	0.074744	0.063648	0.057107	0.052564	0.048928	0.045726	0.04276	0.03996
0.040727	0.036254	0.029703	0.020868	0.010147	-0.00082712	-0.0090148	-0.011591	-0.008563	-0.0027957	0.0025553	0.0056134	0.0055595	0.0019039	-0.0060996	-0.019918	-0.041918	-0.072953	-0.10143	-0.10126	-0.072418	-0.040855	-0.018042	-0.0029553	0.0070002	0.013585	0.017871	0.020552	0.02215	0.023147	0.024081	0.025632	0.028675	0.034311	0.04394	0.059488	0.083566	0.11716	0.14876	0.15231	0.12758	0.10019	0.081199	0.069184	0.06131	0.055725	0.051403	0.047801	0.044638	0.041774
0.042239	0.036994	0.028919	0.017137	0.0012026	-0.017187	-0.031824	-0.034743	-0.025965	-0.013523	-0.0037791	0.0012851	0.0016719	-0.0023606	-0.010819	-0.023889	-0.041273	-0.06041	-0.07422	-0.074141	-0.060125	-0.040632	-0.022604	-0.0084014	0.0019829	0.0092047	0.013956	0.016829	0.018333	0.018964	0.019317	0.020204	0.022726	0.028184	0.037818	0.05245	0.071958	0.093861	0.11127	0.11579	0.10721	0.093434	0.080699	0.070783	0.06336	0.057698	0.053198	0.049458	0.046229	0.043363
0.045783	0.040535	0.031882	0.017865	-0.0044084	-0.036339	-0.06681	-0.070058	-0.046083	-0.020694	-0.0051544	0.0016431	0.0021463	-0.002242	-0.010876	-0.023216	-0.037989	-0.052279	-0.061462	-0.06151	-0.052389	-0.038047	-0.022992	-0.0099528	0.0001234	0.0072747	0.011904	0.014473	0.015403	0.015096	0.01407	0.013183	0.013833	0.017813	0.026561	0.040194	0.057102	0.074138	0.08717	0.092859	0.091089	0.084763	0.077079	0.069855	0.06368	0.058545	0.054259	0.05062	0.047467	0.044681
0.05149	0.047352	0.040013	0.026835	0.0016257	-0.046499	-0.10558	-0.10916	-0.057183	-0.016055	0.0021697	0.0080803	0.0073825	0.0021004	-0.0071141	-0.019817	-0.034826	-0.049287	-0.05862	-0.058829	-0.0499	-0.0358	-0.02105	-0.0083873	0.0012404	0.0078713	0.011901	0.013751	0.013727	0.012005	0.0087828	0.0047105	0.0015613	0.0024306	0.010113	0.024406	0.041915	0.058499	0.071035	0.077973	0.079508	0.077162	0.072788	0.067788	0.062936	0.058545	0.054682	0.051305	0.048342	0.045717
0.059079	0.057171	0.053461	0.046567	0.03242	0.00090502	-0.043765	-0.047741	-0.010853	0.013299	0.020506	0.020581	0.017004	0.010343	0.00025454	-0.013816	-0.031843	-0.051451	-0.065684	-0.066063	-0.052608	-0.033828	-0.016708	-0.0036313	0.0054047	0.011069	0.014056	0.014877	0.013745	0.010478	0.0045396	-0.0044044	-0.014716	-0.020349	-0.013561	0.0053266	0.027863	0.047168	0.060807	0.068733	0.071855	0.071494	0.069008	0.065496	0.061691	0.058002	0.054613	0.051577	0.048881	0.046482
0.06783	0.068689	0.069753	0.07231	0.080487	0.10466	0.14108	0.13652	0.091362	0.059447	0.044684	0.036358	0.029581	0.021977	0.011672	-0.0035114	-0.026383	-0.058071	-0.087154	-0.087686	-0.059717	-0.029298	-0.0079698	0.0052452	0.012936	0.016911	0.018326	0.017888	0.015828	0.011622	0.0035798	-0.01129	-0.034721	-0.056018	-0.049819	-0.016477	0.017904	0.04185	0.056431	0.064364	0.067687	0.067903	0.066189	0.063443	0.060295	0.057137	0.054179	0.051505	0.049122	0.047001
0.076834	0.080119	0.084917	0.09371	0.11269	0.15299	0.20318	0.19762	0.13709	0.088489	0.063631	0.0509	0.043048	0.036256	0.027825	0.014496	-0.01011	-0.056867	-0.11378	-0.11441	-0.05885	-0.013686	0.0088861	0.01948	0.024076	0.025249	0.024374	0.0224	0.019861	0.016342	0.0093903	-0.0076361	-0.046403	-0.095736	-0.089779	-0.028874	0.020371	0.045906	0.058555	0.064522	0.066576	0.066196	0.064355	0.06175	0.058877	0.056053	0.05345	0.051134	0.049099	0.047304
0.08541	0.090249	0.096632	0.10623	0.12179	0.14487	0.16497	0.15754	0.12417	0.09184	0.071665	0.061074	0.055623	0.052107	0.048423	0.042542	0.030165	0.0010823	-0.040611	-0.041271	-0.00099769	0.026358	0.036462	0.039215	0.038477	0.035583	0.031468	0.027332	0.024557	0.02386	0.023951	0.019608	-0.00088072	-0.034617	-0.028576	0.016998	0.048398	0.061593	0.066858	0.068416	0.067826	0.065911	0.06325	0.060297	0.057386	0.05473	0.052424	0.050476	0.048833	0.047421
0.093344	0.098974	0.10535	0.11284	0.12147	0.12939	0.13092	0.1199	0.099547	0.080819	0.070077	0.066375	0.06646	0.068163	0.070942	0.07586	0.087043	0.11482	0.15523	0.15465	0.11294	0.083542	0.070144	0.062128	0.054996	0.047198	0.038638	0.030808	0.026841	0.030012	0.041635	0.06297	0.10117	0.15051	0.15685	0.12024	0.094529	0.083965	0.078535	0.074362	0.070369	0.066351	0.062419	0.058781	0.055621	0.05304	0.051031	0.049508	0.048339	0.047388
0.10082	0.10698	0.11293	0.11806	0.12109	0.11955	0.11016	0.092067	0.071781	0.060377	0.061175	0.068161	0.075962	0.083372	0.09172	0.10418	0.12743	0.17272	0.22833	0.22793	0.17138	0.12482	0.099698	0.084534	0.072385	0.059836	0.045408	0.030495	0.021546	0.027509	0.050888	0.089858	0.14911	0.215	0.22152	0.1694	0.12562	0.10246	0.089312	0.080248	0.072983	0.066719	0.061289	0.056769	0.05326	0.050762	0.049146	0.048186	0.047629	0.047256
0.10818	0.11515	0.12121	0.12516	0.12505	0.11788	0.099542	0.067942	0.034648	0.026993	0.046849	0.069955	0.086224	0.097887	0.10889	0.12295	0.14391	0.17366	0.20134	0.20123	0.17322	0.14277	0.12054	0.10443	0.09043	0.074767	0.053623	0.025289	0.0010993	0.0076712	0.046787	0.095505	0.14409	0.1828	0.18869	0.16358	0.13422	0.11223	0.096538	0.08455	0.074689	0.06629	0.059251	0.053729	0.049862	0.047587	0.046601	0.046466	0.046747	0.047111
0.11564	0.12415	0.1315	0.13612	0.13585	0.12741	0.1044	0.05617	-0.0046383	-0.010543	0.039634	0.080541	0.10111	0.11298	0.12308	0.13477	0.14957	0.16621	0.17866	0.17897	0.16701	0.15049	0.13523	0.12229	0.11009	0.095262	0.071097	0.02649	-0.026515	-0.021058	0.043558	0.10129	0.13847	0.15976	0.16328	0.15151	0.13344	0.11571	0.10027	0.086879	0.075027	0.064541	0.055693	0.048995	0.044828	0.043097	0.043209	0.044349	0.045804	0.047107
0.12312	0.13422	0.14444	0.15182	0.15437	0.15034	0.1364	0.10364	0.057276	0.051901	0.088252	0.11328	0.12344	0.12934	0.13541	0.14311	0.15245	0.16195	0.16857	0.16942	0.16437	0.15603	0.1472	0.1392	0.1319	0.12388	0.11091	0.082748	0.043546	0.04712	0.093517	0.12858	0.14652	0.15441	0.1534	0.14468	0.13139	0.11661	0.10193	0.08774	0.074078	0.061203	0.04996	0.041642	0.037264	0.036729	0.03881	0.041965	0.045053	0.047506
0.13004	0.14508	0.16019	0.17244	0.17934	0.18199	0.1871	0.20784	0.2419	0.23632	0.19136	0.16078	0.14874	0.14514	0.14592	0.14954	0.15488	0.16053	0.16479	0.16632	0.16497	0.16176	0.15811	0.15521	0.15407	0.15621	0.16583	0.19325	0.23455	0.23612	0.19779	0.17258	0.16332	0.15817	0.15169	0.14235	0.13053	0.11721	0.10303	0.088127	0.07245	0.056329	0.041262	0.030133	0.025641	0.027697	0.033425	0.039752	0.045004	0.048728
0.13507	0.15556	0.17881	0.19908	0.20946	0.21243	0.22202	0.25537	0.30236	0.29639	0.2369	0.18984	0.16686	0.1569	0.15362	0.15418	0.15693	0.16056	0.16395	0.16633	0.16751	0.16788	0.16823	0.16954	0.17329	0.18232	0.20306	0.24668	0.30151	0.30122	0.24564	0.20065	0.17733	0.16381	0.15317	0.14258	0.13111	0.11857	0.1048	0.089352	0.071466	0.050695	0.028653	0.011439	0.0069185	0.01502	0.027733	0.038825	0.046569	0.05137
0.1356	0.16246	0.19952	0.23627	0.248	0.23656	0.23051	0.24235	0.25966	0.25394	0.22344	0.193	0.17322	0.16247	0.15767	0.15668	0.1581	0.16088	0.16424	0.16765	0.1709	0.17405	0.17743	0.18162	0.18777	0.198	0.21555	0.24228	0.26744	0.26547	0.23625	0.2052	0.18284	0.16719	0.1549	0.1438	0.13275	0.1211	0.10821	0.093026	0.073661	0.047205	0.012181	-0.020401	-0.024877	-0.0013045	0.02454	0.041548	0.051115	0.056108
0.12771	0.15722	0.21017	0.27516	0.28646	0.24487	0.21714	0.21346	0.21675	0.21294	0.19956	0.18353	0.17061	0.16228	0.158	0.15684	0.15795	0.16067	0.16452	0.16918	0.17441	0.18005	0.1859	0.19191	0.19841	0.2064	0.21688	0.22895	0.23703	0.23346	0.21823	0.19904	0.18169	0.16746	0.1556	0.14505	0.13499	0.12479	0.11376	0.10068	0.082922	0.054264	0.0037183	-0.056899	-0.061273	-0.0094491	0.032171	0.051693	0.060034	0.06338
0.1089	0.1267	0.16222	0.21168	0.2217	0.19241	0.17702	0.17792	0.18192	0.18218	0.17745	0.17012	0.1631	0.158	0.15526	0.15476	0.15621	0.15936	0.16403	0.17013	0.17752	0.18584	0.1943	0.20181	0.20763	0.21201	0.21571	0.21859	0.21866	0.21353	0.20318	0.19016	0.17712	0.16536	0.15504	0.14584	0.13736	0.12925	0.12115	0.11247	0.10181	0.085048	0.051931	0.006458	0.0022311	0.039215	0.06374	0.071744	0.073421	0.072852
0.084066	0.078598	0.057153	0.023874	0.032435	0.082678	0.12042	0.14052	0.15174	0.15707	0.15795	0.15613	0.15346	0.15127	0.15026	0.15073	0.1528	0.15653	0.16211	0.16975	0.17963	0.19143	0.20369	0.21358	0.21843	0.21814	0.21499	0.2109	0.20596	0.19934	0.19078	0.181	0.17107	0.16176	0.15336	0.14591	0.13935	0.13368	0.12903	0.12588	0.12554	0.13208	0.15569	0.1923	0.18825	0.14352	0.11172	0.096864	0.088704	0.08313
0.063851	0.04636	0.0070957	-0.04207	-0.034847	0.028535	0.081263	0.11079	0.12732	0.13654	0.14114	0.1429	0.14324	0.14328	0.14375	0.14512	0.14772	0.15189	0.15811	0.16707	0.17962	0.19628	0.21542	0.23093	0.23484	0.22698	0.21484	0.20391	0.19507	0.18728	0.17965	0.17192	0.16433	0.15718	0.15073	0.14511	0.14049	0.13712	0.13552	0.13684	0.14366	0.16215	0.20325	0.25507	0.25123	0.19172	0.14288	0.11654	0.10175	0.092295
0.053233	0.037728	0.01353	-0.0083293	-0.002233	0.031607	0.06713	0.092844	0.10976	0.12054	0.12714	0.13101	0.13327	0.13482	0.13632	0.13827	0.14108	0.14524	0.15141	0.16075	0.17522	0.19775	0.2298	0.2603	0.26345	0.23908	0.21257	0.19456	0.18318	0.17521	0.16869	0.16273	0.15712	0.1519	0.14724	0.14334	0.14042	0.13887	0.13931	0.14284	0.15136	0.16777	0.19348	0.2174	0.21379	0.18265	0.14968	0.12594	0.11001	0.098962
0.049856	0.039767	0.028066	0.020885	0.026064	0.043429	0.064791	0.083694	0.09821	0.10863	0.11583	0.12068	0.12398	0.12638	0.12844	0.13056	0.13315	0.13664	0.14168	0.14952	0.16278	0.18771	0.23527	0.29355	0.29612	0.24283	0.19981	0.17864	0.16812	0.16187	0.15726	0.15325	0.14952	0.14606	0.14302	0.14058	0.13903	0.13871	0.14014	0.14403	0.15121	0.16212	0.17504	0.18381	0.18044	0.16494	0.14526	0.12757	0.11357	0.1028
0.050057	0.044286	0.039037	0.037274	0.04171	0.052209	0.065791	0.079254	0.09081	0.099951	0.10684	0.11188	0.11555	0.11829	0.12046	0.1224	0.12434	0.12656	0.12937	0.13337	0.13995	0.15321	0.18339	0.2264	0.22855	0.18971	0.16336	0.15337	0.14935	0.14713	0.14533	0.14354	0.14167	0.13983	0.13819	0.13697	0.13642	0.13684	0.13855	0.1419	0.14704	0.15356	0.15982	0.16279	0.15968	0.15047	0.13797	0.12522	0.11384	0.10427
0.051547	0.048568	0.046539	0.046902	0.050734	0.057929	0.067205	0.076941	0.085927	0.09356	0.099695	0.10445	0.10804	0.11073	0.11273	0.11422	0.11528	0.11592	0.11598	0.11501	0.11168	0.10191	0.075477	0.03639	0.038225	0.080896	0.11066	0.12338	0.12917	0.13208	0.13346	0.13392	0.1338	0.1334	0.13295	0.13269	0.13286	0.13367	0.13531	0.13788	0.14128	0.14496	0.14784	0.14843	0.14556	0.13925	0.13065	0.12128	0.11223	0.10407
