-0.078128	-0.080065	-0.082059	-0.084108	-0.086213	-0.088373	-0.09059	-0.092863	-0.095193	-0.097582	-0.10003	-0.10254	-0.10512	-0.10776	-0.11048	-0.11325	-0.11608	-0.11896	-0.12186	-0.12476	-0.12763	-0.13041	-0.13304	-0.13548	-0.13764	-0.13947	-0.14088	-0.14181	-0.14212	-0.14162	-0.13982	-0.13543	-0.12443	-0.09669	-0.056335	-0.057122	-0.09919	-0.12909	-0.14307	-0.15175	-0.15992	-0.17008	-0.18472	-0.207	-0.23851	-0.26825	-0.27055	-0.24542	-0.21857	-0.20101	-0.19122	-0.18618	-0.18378	-0.18274	-0.18226	-0.18183	-0.18119	-0.18025	-0.17904	-0.1777	-0.17643	-0.17545	-0.17501	-0.17537	-0.17687	-0.17991	-0.18517	-0.19378	-0.20765	-0.22969	-0.26137	-0.29169	-0.295	-0.27136	-0.24647	-0.23118	-0.22375	-0.22098	-0.22118	-0.22446	-0.23273	-0.24937	-0.27628	-0.30265	-0.30274	-0.27632	-0.24881	-0.23113	-0.22206	-0.2194	-0.22184	-0.22699	-0.2285	-0.21845	-0.19689	-0.17182	-0.14941	-0.1313	-0.11702	-0.10565
-0.077305	-0.079257	-0.081267	-0.083334	-0.085458	-0.087639	-0.089875	-0.092168	-0.094518	-0.096926	-0.099395	-0.10193	-0.10453	-0.1072	-0.10995	-0.11277	-0.11565	-0.11859	-0.12156	-0.12453	-0.12744	-0.13024	-0.13283	-0.13512	-0.13699	-0.13831	-0.13893	-0.13864	-0.13714	-0.13388	-0.12773	-0.11618	-0.093079	-0.047586	0.0083456	0.0082534	-0.047983	-0.094158	-0.11863	-0.13271	-0.14322	-0.15399	-0.16885	-0.19464	-0.24265	-0.30122	-0.30413	-0.25144	-0.20953	-0.19023	-0.18248	-0.17992	-0.1797	-0.18038	-0.18114	-0.18148	-0.18114	-0.18009	-0.17843	-0.17639	-0.17427	-0.17236	-0.17093	-0.17025	-0.1706	-0.17234	-0.17606	-0.18291	-0.19548	-0.21996	-0.26735	-0.32588	-0.32937	-0.278	-0.23816	-0.22144	-0.21611	-0.21496	-0.21494	-0.21621	-0.22209	-0.24009	-0.28216	-0.33685	-0.3377	-0.28422	-0.24212	-0.22274	-0.21542	-0.21565	-0.22415	-0.24198	-0.25827	-0.24757	-0.21006	-0.17151	-0.14298	-0.12298	-0.10851	-0.097563
-0.076424	-0.078391	-0.080418	-0.082504	-0.084647	-0.086848	-0.089104	-0.091416	-0.093783	-0.096209	-0.098695	-0.10125	-0.10387	-0.10657	-0.10935	-0.11222	-0.11517	-0.11819	-0.12126	-0.12435	-0.12737	-0.13027	-0.13291	-0.13518	-0.13689	-0.13786	-0.13787	-0.13665	-0.13383	-0.12881	-0.12054	-0.10719	-0.08596	-0.055528	-0.027048	-0.026329	-0.053453	-0.082781	-0.10336	-0.11679	-0.12625	-0.13424	-0.1433	-0.1582	-0.1896	-0.23376	-0.23721	-0.20007	-0.17605	-0.16916	-0.16908	-0.17151	-0.17479	-0.178	-0.1805	-0.18184	-0.18184	-0.18054	-0.17819	-0.17518	-0.17191	-0.16878	-0.1661	-0.1641	-0.16297	-0.16287	-0.16402	-0.16687	-0.17268	-0.18551	-0.21559	-0.25902	-0.2625	-0.22643	-0.20481	-0.2015	-0.20493	-0.20832	-0.20793	-0.20396	-0.20053	-0.2048	-0.22873	-0.26874	-0.27085	-0.23418	-0.21098	-0.20383	-0.20207	-0.20391	-0.21524	-0.24805	-0.29155	-0.28004	-0.21378	-0.15919	-0.12806	-0.10931	-0.096614	-0.087229
-0.075484	-0.077466	-0.07951	-0.081616	-0.08378	-0.086001	-0.088277	-0.090608	-0.092992	-0.095431	-0.097929	-0.10049	-0.10313	-0.10585	-0.10867	-0.11159	-0.11461	-0.11774	-0.12095	-0.12421	-0.12744	-0.13054	-0.13338	-0.13578	-0.13752	-0.13835	-0.13802	-0.13624	-0.13266	-0.12686	-0.11822	-0.10605	-0.090032	-0.071968	-0.058127	-0.056518	-0.067172	-0.082148	-0.095238	-0.10468	-0.11072	-0.11372	-0.11311	-0.10534	-0.08061	-0.043251	-0.047123	-0.092391	-0.12552	-0.14252	-0.1535	-0.16236	-0.17	-0.17636	-0.18104	-0.1836	-0.18388	-0.18207	-0.17863	-0.1742	-0.1694	-0.16474	-0.16057	-0.15708	-0.15433	-0.1522	-0.15038	-0.1482	-0.14414	-0.13394	-0.1073	-0.068425	-0.071426	-0.11715	-0.15305	-0.17579	-0.19413	-0.20614	-0.2052	-0.19154	-0.17222	-0.14974	-0.11593	-0.074714	-0.078973	-0.12742	-0.16405	-0.18125	-0.18627	-0.18414	-0.18297	-0.19676	-0.2237	-0.21112	-0.15922	-0.12157	-0.10202	-0.090128	-0.081613	-0.074957
-0.074481	-0.076479	-0.078542	-0.080668	-0.082855	-0.085099	-0.087397	-0.089746	-0.092145	-0.094594	-0.097098	-0.099664	-0.1023	-0.10504	-0.10788	-0.11084	-0.11395	-0.1172	-0.1206	-0.12409	-0.12762	-0.13107	-0.13429	-0.13703	-0.13904	-0.14001	-0.13962	-0.1376	-0.13369	-0.1277	-0.11948	-0.10905	-0.097022	-0.085143	-0.076518	-0.073985	-0.077527	-0.084268	-0.091048	-0.095969	-0.098082	-0.096429	-0.088783	-0.069318	-0.027421	0.024765	0.020635	-0.040021	-0.091014	-0.12059	-0.13968	-0.15427	-0.16642	-0.17642	-0.18373	-0.1877	-0.18807	-0.18524	-0.18006	-0.17358	-0.16673	-0.16017	-0.15432	-0.14931	-0.14504	-0.14116	-0.13698	-0.13107	-0.12051	-0.098724	-0.054499	0.00025686	-0.0014122	-0.060856	-0.11403	-0.15232	-0.18834	-0.21723	-0.21551	-0.18343	-0.14495	-0.10559	-0.05365	0.0011281	-0.006447	-0.075406	-0.13647	-0.17028	-0.17826	-0.16457	-0.13557	-0.088886	-0.031543	-0.017727	-0.04721	-0.065964	-0.069572	-0.067927	-0.064867	-0.061534
-0.073411	-0.075426	-0.07751	-0.07966	-0.081873	-0.084144	-0.086466	-0.088836	-0.091249	-0.093704	-0.096205	-0.098762	-0.10139	-0.10411	-0.10696	-0.10996	-0.11314	-0.11653	-0.12013	-0.12393	-0.12787	-0.13184	-0.13564	-0.13902	-0.14161	-0.14302	-0.14287	-0.14084	-0.13681	-0.1308	-0.12302	-0.11387	-0.10414	-0.095081	-0.088255	-0.084815	-0.084696	-0.086619	-0.088888	-0.090065	-0.089028	-0.084597	-0.074994	-0.057559	-0.031117	-0.0069939	-0.011171	-0.043908	-0.07974	-0.10784	-0.12978	-0.14835	-0.16487	-0.17915	-0.18985	-0.1955	-0.19555	-0.19078	-0.18278	-0.17329	-0.1637	-0.15487	-0.14721	-0.14075	-0.13529	-0.13034	-0.12507	-0.11805	-0.10684	-0.087839	-0.058924	-0.030858	-0.02988	-0.057636	-0.091711	-0.12783	-0.17866	-0.23516	-0.23246	-0.17073	-0.11529	-0.075887	-0.041028	-0.016839	-0.028355	-0.076989	-0.13701	-0.18426	-0.19158	-0.15799	-0.10484	-0.034496	0.040513	0.055251	0.010879	-0.025405	-0.041132	-0.0468	-0.048292	-0.047981
-0.072272	-0.074304	-0.076411	-0.078589	-0.080833	-0.083136	-0.085489	-0.087883	-0.090311	-0.092769	-0.095258	-0.09779	-0.10038	-0.10307	-0.10589	-0.10889	-0.11212	-0.11563	-0.11946	-0.12362	-0.12808	-0.13275	-0.13742	-0.14178	-0.14537	-0.14763	-0.148	-0.14612	-0.14194	-0.13572	-0.12797	-0.11936	-0.11066	-0.10272	-0.096375	-0.092093	-0.089762	-0.088688	-0.087885	-0.08637	-0.083268	-0.077748	-0.069018	-0.056791	-0.042947	-0.033901	-0.037865	-0.055148	-0.078172	-0.10119	-0.12296	-0.1442	-0.16538	-0.18541	-0.20119	-0.20915	-0.208	-0.19955	-0.18693	-0.17302	-0.15982	-0.14834	-0.13884	-0.13117	-0.12497	-0.11972	-0.11475	-0.109	-0.10093	-0.088917	-0.073093	-0.058521	-0.053306	-0.059051	-0.070556	-0.086718	-0.11644	-0.15599	-0.15213	-0.10492	-0.067771	-0.044959	-0.028827	-0.022907	-0.036611	-0.075551	-0.14168	-0.21455	-0.22188	-0.15932	-0.091145	-0.03127	0.01667	0.031186	0.014241	-0.007269	-0.021495	-0.029335	-0.033325	-0.035148
-0.071056	-0.073107	-0.075241	-0.077452	-0.079735	-0.082078	-0.08447	-0.086896	-0.089344	-0.091803	-0.094271	-0.096758	-0.099286	-0.10189	-0.10464	-0.10759	-0.11082	-0.11441	-0.11845	-0.123	-0.12807	-0.13362	-0.13948	-0.1453	-0.15046	-0.15414	-0.15544	-0.15377	-0.14914	-0.14218	-0.13381	-0.12496	-0.1164	-0.10873	-0.10232	-0.097313	-0.093524	-0.090494	-0.087615	-0.084271	-0.079921	-0.074159	-0.066852	-0.058519	-0.050946	-0.047351	-0.050797	-0.061623	-0.077493	-0.096059	-0.11661	-0.13985	-0.16665	-0.19575	-0.22082	-0.23251	-0.22795	-0.21241	-0.19219	-0.17187	-0.1541	-0.13975	-0.12862	-0.12011	-0.11365	-0.10879	-0.10512	-0.1022	-0.099206	-0.094737	-0.087216	-0.076634	-0.065475	-0.055931	-0.046767	-0.032377	-0.0011737	0.043574	0.048612	0.014119	-0.0063586	-0.009569	-0.0079227	-0.0094995	-0.02038	-0.045812	-0.093539	-0.15443	-0.16637	-0.12018	-0.069232	-0.027518	0.0024992	0.015028	0.011656	0.0015568	-0.0082501	-0.015539	-0.020403	-0.023466
-0.069757	-0.071828	-0.073992	-0.076244	-0.078575	-0.080972	-0.083417	-0.085889	-0.088366	-0.090829	-0.093268	-0.095687	-0.098111	-0.10059	-0.10319	-0.106	-0.10915	-0.11275	-0.11694	-0.12184	-0.12756	-0.13416	-0.14155	-0.14942	-0.15703	-0.16308	-0.16596	-0.16449	-0.15874	-0.15004	-0.14009	-0.13023	-0.12124	-0.11342	-0.10681	-0.10127	-0.096502	-0.092148	-0.087825	-0.083198	-0.078025	-0.072212	-0.065928	-0.059786	-0.055001	-0.053221	-0.055817	-0.063111	-0.074455	-0.089192	-0.10764	-0.13164	-0.16464	-0.20894	-0.25399	-0.27253	-0.25845	-0.22964	-0.19724	-0.16783	-0.14478	-0.12791	-0.11577	-0.10701	-0.10076	-0.096637	-0.094695	-0.095346	-0.098875	-0.10387	-0.10496	-0.095286	-0.075338	-0.051809	-0.027024	0.0051423	0.057297	0.11909	0.12512	0.075851	0.037656	0.021871	0.016396	0.013506	0.0097939	0.006437	0.011584	0.021266	-0.0058322	-0.043386	-0.038099	-0.013401	0.0062326	0.015156	0.01477	0.0091649	0.0021419	-0.004223	-0.0092616	-0.012988
-0.068364	-0.070456	-0.072655	-0.074955	-0.077348	-0.079817	-0.082337	-0.084878	-0.087404	-0.089882	-0.092287	-0.094616	-0.096888	-0.09916	-0.10152	-0.10409	-0.10702	-0.1105	-0.1147	-0.11985	-0.12616	-0.13385	-0.14307	-0.15371	-0.16507	-0.17525	-0.18107	-0.17972	-0.17135	-0.15906	-0.14618	-0.13458	-0.12485	-0.11686	-0.11021	-0.10443	-0.099067	-0.093779	-0.088353	-0.082695	-0.07681	-0.070811	-0.064969	-0.059786	-0.056013	-0.054509	-0.055945	-0.060552	-0.068201	-0.07888	-0.093402	-0.11453	-0.14934	-0.2106	-0.28937	-0.32074	-0.2937	-0.24893	-0.19834	-0.15677	-0.12911	-0.11139	-0.099632	-0.09149	-0.085826	-0.082371	-0.081685	-0.085387	-0.096298	-0.11602	-0.13384	-0.12435	-0.087392	-0.047488	-0.013165	0.020768	0.059422	0.094197	0.10076	0.079815	0.057308	0.044194	0.038746	0.037986	0.040991	0.050371	0.070911	0.080352	0.024732	-0.029408	-0.016117	0.0089984	0.021564	0.025062	0.02299	0.017846	0.011637	0.0056639	0.00053782	-0.0035891
