0.057638	0.080221	0.10526	0.12149	0.1056	0.05948	0.0065832	-0.051745	-0.11316	-0.12743	-0.096889	-0.076067	-0.068185	-0.060636	-0.047217	-0.027437	-0.0041374	0.021173	0.05304	0.10307	0.16094	0.1616	0.10578	0.060187	0.036782
0.036634	0.059841	0.1023	0.15244	0.14564	0.084836	0.04172	0.039075	0.062253	0.051622	0.0049046	-0.024733	-0.032592	-0.027677	-0.013481	0.0072768	0.030728	0.054044	0.078707	0.10816	0.134	0.132	0.1026	0.071487	0.049588
0.0076819	0.018606	0.045321	0.084397	0.08386	0.047059	0.034594	0.062139	0.10829	0.1033	0.046619	0.0050441	-0.0086033	-0.0040171	0.013383	0.039407	0.06659	0.086257	0.097643	0.10616	0.11125	0.10628	0.09068	0.071598	0.054721
-0.025643	-0.038189	-0.06703	-0.10752	-0.10486	-0.05698	-0.014278	0.021261	0.049734	0.050698	0.026712	0.0051158	-0.0016154	0.007006	0.030909	0.069507	0.11045	0.12696	0.11765	0.1058	0.098733	0.091651	0.081339	0.068681	0.055886
-0.053807	-0.07875	-0.12446	-0.17869	-0.17484	-0.11258	-0.05802	-0.024215	-0.0051095	-0.00053867	-0.0060753	-0.011576	-0.009762	0.0029699	0.031874	0.086855	0.15524	0.16985	0.12949	0.098661	0.08685	0.081064	0.074506	0.065714	0.055559
-0.072814	-0.09675	-0.12681	-0.15183	-0.14711	-0.11408	-0.079898	-0.057107	-0.045505	-0.041587	-0.040073	-0.036341	-0.028551	-0.015935	0.0049748	0.044195	0.097649	0.11149	0.085071	0.07071	0.070491	0.072105	0.070266	0.064154	0.055183
-0.086035	-0.10685	-0.12395	-0.13133	-0.1242	-0.1063	-0.088413	-0.078528	-0.077814	-0.080342	-0.076901	-0.065368	-0.051768	-0.041789	-0.0401	-0.055917	-0.084136	-0.070443	-0.014717	0.028686	0.053707	0.067275	0.070674	0.065523	0.055589
-0.098256	-0.12034	-0.13043	-0.12583	-0.11234	-0.097383	-0.087751	-0.089533	-0.10567	-0.12535	-0.12231	-0.095726	-0.07097	-0.060397	-0.067797	-0.10051	-0.14419	-0.13081	-0.059217	0.004664	0.047144	0.07287	0.080106	0.07161	0.056753
-0.1119	-0.146	-0.15206	-0.12892	-0.10178	-0.083066	-0.075395	-0.083987	-0.11941	-0.16959	-0.16788	-0.11405	-0.074593	-0.062379	-0.068565	-0.087672	-0.10527	-0.093399	-0.049722	0.0030124	0.055119	0.096903	0.10553	0.083012	0.056321
-0.11638	-0.1762	-0.17956	-0.12587	-0.081277	-0.058322	-0.048175	-0.049788	-0.071765	-0.10961	-0.10955	-0.071545	-0.049358	-0.047274	-0.054951	-0.066049	-0.072345	-0.064192	-0.038831	0.001988	0.062956	0.13046	0.13854	0.088064	0.046161
-0.063711	-0.10674	-0.10809	-0.067274	-0.037513	-0.022449	-0.010962	0.0045126	0.034902	0.07617	0.074552	0.029932	-0.0040998	-0.023366	-0.037373	-0.048306	-0.054169	-0.052145	-0.041167	-0.020147	0.017962	0.06738	0.073984	0.037906	0.013113
0.044588	0.084784	0.08494	0.045548	0.02089	0.016064	0.02317	0.04392	0.087488	0.14112	0.13793	0.07766	0.026584	-0.0032538	-0.022225	-0.035471	-0.044297	-0.049241	-0.052259	-0.058965	-0.08131	-0.11652	-0.11159	-0.066723	-0.035498
0.096519	0.15263	0.15381	0.10051	0.059745	0.044409	0.045283	0.05879	0.083467	0.10681	0.10234	0.069628	0.034256	0.0073584	-0.012212	-0.026946	-0.038558	-0.048801	-0.060948	-0.082156	-0.12442	-0.17675	-0.17335	-0.11451	-0.066678
0.090796	0.11934	0.12108	0.096375	0.071453	0.058007	0.055309	0.060717	0.070421	0.076946	0.071568	0.053843	0.031506	0.010692	-0.0068581	-0.021542	-0.034419	-0.047046	-0.061869	-0.082419	-0.1108	-0.13656	-0.13442	-0.10466	-0.073156
